Yield_Pass_Fail,Sensor#60,Sensor#248,Sensor#520,Sensor#104,Sensor#349,Sensor#469,Sensor#289,Sensor#65,Sensor#206,Sensor#572,Sensor#386,Sensor#131,Sensor#34,Sensor#66,Sensor#511,Sensor#478,Sensor#113,Sensor#563,Sensor#20,Sensor#342,Sensor#378,Sensor#127,Sensor#427,Sensor#154,Sensor#347,Sensor#426,Sensor#22,Sensor#29,Sensor#125,Sensor#346,Sensor#153,Sensor#406,Sensor#574,Sensor#183,Sensor#123,Sensor#283,Sensor#130,Sensor#571,Sensor#417,Sensor#288,Sensor#453,Sensor#578,Sensor#32,Sensor#291,Sensor#71,Sensor#42,Sensor#39,Sensor#421,Sensor#211,Sensor#156
0,-0.5691,0,0,-0.0072,0.0156,0,0.0019,20.5691,4.89,2.5229,0,0.7914,9.2291,25.2645,76.6551,3.3826,0,248.468,12.4273,1.495,0.0014,2.76,0.5565,0.0054,2.4445,5.2028,-6420.25,68.7667,15.73,4.7807,0.5032,0.0268,0.3613,10.12,3.063,0.0028,0.6623,532.5764,2.985,0.1475,6.3942,14.3214,4.599,0.0893,607.1264,2.88,86.9273,0.8435,0.0521,0.33
0,-5.9682,0.0146,3.1512,-0.0098,0.0193,137.2277,0.0018,25.9682,5.65,1.9611,0.0048,0.8224,8.9132,33.0295,21.4286,3.8774,0.4643,255.022,12.58,1.6596,0.0016,2.921,0.5747,0.0056,0,4.905,-5598.75,73.8333,15.76,0,0.481,0.0332,0.2474,4.79,3.293,0.0022,-1.797,531.4591,4.0665,0.1409,4.833,12.6151,3.4597,0.0544,609.3682,2.544,86.81,0.6414,0.0737,0.19
0,-0.3955,0,0,-0.0071,0.0196,0,0.0046,20.3955,7.82,1.0024,0,0.7284,8.7326,27.2417,50.9735,5.28,0,277.948,12.4694,2.1601,0.002,2.545,1.4523,0.014,0,4.7354,-5346.25,67.0222,15.98,0,0.4264,0.0105,0.7033,7.47,4.333,0.0074,-0.1419,534.3145,2.2532,0.1232,4.135,70.1626,3.3338,0.116,618.6855,3.128,86.441,2.2365,0.0757,0.66
0,0.4782,0.0169,3.6155,-0.0114,0.0437,0,0.0039,19.5218,7.66,2.2544,0.0055,0.81,8.3591,25.2876,45.6641,5.2546,0.4662,264.272,12.5484,2.462,0.0022,2.888,1.2277,0.0119,0,4.1004,-5415,75.5556,15.52,0,0.3952,0.0387,0.2994,3.72,2.843,0.0056,-2.222,531.8455,3.2598,0.1134,5.33,13.283,3.407,0.0599,611.5609,3.054,86.9351,1.7421,0.1646,0.24
1,25.0836,0.0458,9.6888,-0.0059,0.037,8.2922,0.0055,14.9164,12.1,2.1865,0.0097,0.8038,9.6234,21.6833,67.9406,8.3929,0.4727,264.188,12.5263,3.9784,0.0024,2.78,1.725,0.0167,0,4.4827,-6097.75,64.7667,15.86,0,0.4533,0.0111,0.28,13.48,2.661,0.0109,-0.5677,533.7464,3.8989,0.1335,4.1797,12.8058,3.5217,0.1286,635.6382,3.217,86.9476,3.4671,0.137,0.48
0,168.1455,0.0203,4.4213,-0.0096,0.013,235.5758,0.0036,34.17,320.05,2.044,0.0058,0.6852,8.7994,23.241,68.75,289.8264,0.4589,265.258,12.5478,97.7089,0.0013,2.377,1.1257,0.0109,187.7589,2.8696,-5430,68.0889,15.74,257.0106,0.3003,0.0109,0.2759,16.08,4.062,0.0065,-0.6623,534.34,4.5648,0.083,4.5388,13.4998,3.4052,0.0716,722.6018,0.9273,86.7297,2.0192,0.0515,0.23
0,-2.6655,0,0,-0.0114,0.015,141.8145,0.0037,22.6655,3.31,2.4103,0,0.5882,9.6136,29.572,47.3684,2.2386,0,264.272,12.5682,1.0725,0.0017,2.456,1.1769,0.0115,2.128,4.3109,-5441.5,68.1222,15.7,6.8939,0.4046,0.0239,0.4025,13.06,5.902,0.0049,-3.591,530.3073,2.503,0.1165,5.172,16.7005,3.523,0.0812,618.0636,4.696,86.9287,1.5274,0.0711,0.32
0,2.4845,0.0175,3.7694,-0.0139,0.013,240.2854,0.003,17.5155,5.9,2.1417,0.0057,0.8391,8.8548,23.3895,27.2646,4.0141,0.463,264.272,12.5106,1.9941,0.0028,2.886,0.9037,0.0088,3.6403,4.2527,-5335,72.2667,15.9,8.3015,0.4185,0.0126,0.4214,6.7,3.751,0.0041,-1.135,530.5682,5.2027,0.1267,4.5355,19.6759,3.3743,0.06,612.7691,3.206,86.8657,1.2213,0.0536,0.23
0,1.5645,0,0,-0.0117,0,0,0.0032,18.4355,9.75,2.1401,0,0.5887,8.7164,24.9562,30.0107,6.6138,0,264.272,12.6088,2.5324,0.0019,2.518,1.0296,0.01,0,6.0496,-5222,72.6,15.76,0,0.6,0.0326,0.4659,14.05,4.936,0.0035,-0.5677,532.1618,1.5137,0.1746,4.0859,21.7713,3.2774,0.0589,623.2209,1.427,86.3672,1.0315,0,0.25
1,3.2509,0.0231,4.9942,-0.013,0.0222,118.736,0.0013,16.7491,8.71,2.2544,0.006,0.8391,8.6772,23.112,34.5158,5.7289,0.4623,264.272,12.5376,3.0807,0.0013,2.886,0.3917,0.0038,0,3.9306,-5508.75,69.0556,15.9,0,0.3886,0.0126,0.2994,4.86,3.751,0.0024,-1.135,531.8455,5.2027,0.1171,4.6607,13.283,3.4174,0.0581,620.9573,2.936,86.259,0.7672,0.0731,0.22
0,-2.6673,0.0238,5.1514,-0.0109,0.0237,122.9721,0.0034,22.6673,21.66,2.0267,0.0062,0.8207,8.7812,31.016,65.9039,14.977,0.4625,252.2,12.5218,5.5925,0.0017,2.737,1.0689,0.0103,0,14.8358,-5280.25,66.9,15.95,0,1.2647,0.0106,0.2834,9.84,3.208,0.0034,0.2365,531.0918,5.0735,0.3668,4.7924,13.981,3.344,0.0743,638.8982,3.103,86.6597,0.9264,0.0879,0.26
0,24.6118,0.0471,10.0997,-0.0064,0.0431,19.3809,0.0063,15.3882,4.41,2.4272,0.0075,0.786,9.094,22.1592,73.0097,2.9844,0.4668,265.176,0,1.5038,0.0017,2.746,2.0198,0.0194,0,2.9116,-6541.25,65.4333,15.68,0,0.2872,0.0226,0.3834,8.48,3.428,0.0085,0.7569,536.7136,5.5141,0.0851,4.2609,15.7964,4.5668,0,610.43,4.839,88.1608,2.7079,0.158,0
0,23.5609,0.0516,11.0531,-0.0053,0.0424,25.6357,0.0051,16.4391,6.55,2.5479,0.0087,0.779,9.1638,24.1144,78.6885,4.5403,0.4672,260.452,12.5698,1.7575,0.0013,2.745,1.5945,0.0155,0,4.3994,-6473.25,62.9667,15.79,0,0.4609,0.0286,0.5306,7.6,3.742,0.0085,0.0946,539.0418,3.5498,0.1338,3.6384,20.8257,4.587,0.5528,617.5745,2.963,88.4188,2.5757,0.1603,3.86
1,23.8245,0.1729,36.9067,-0.0026,0.0105,21.3645,0.0059,16.1755,13.3,2.0293,0.0221,0.8194,8.659,24.2829,240.7767,9.1221,0.4684,267.064,12.5404,3.7663,0.0015,3.094,1.8268,0.0177,15.4488,5.2707,-5447.75,67.1333,15.95,13.5664,0.4909,0.019,0.1882,13.31,2.882,0.0075,-0.1892,535.0245,3.0609,0.1479,4.8795,9.2721,3.5986,0.1185,625.9636,5.434,84.7327,2.2943,0.0339,0.47
0,2.3755,0.0225,4.913,-0.0147,0.0318,157.8645,0.0033,17.6245,8.34,2.2497,0.0055,0.6764,9.7836,24.9602,28.5472,5.5946,0.4575,0,12.4673,2.642,0.0023,2.708,1.0139,0.0099,0,2.6878,-6368.5,68.1111,15.9,0,0.2823,0.0119,0.2536,10.87,4.809,0.0064,-0.1419,531.9209,2.2308,0.0863,4.3936,11.2721,4.656,0.0498,618.3145,3.242,87.2,2.02,0.1249,0.21
0,-6.6409,0,0,-0.0143,0.0186,69.7194,0.0021,26.6409,4.46,1.9809,0,0.809,9.4336,33.5324,22.4168,2.9266,0,264.272,12.5651,1.8185,0.0014,3.211,0.6766,0.0066,2.7362,4.8014,-5455.25,71.5222,15.7,5.161,0.4563,0.0309,0.2234,7.58,3.474,0.0028,-3.025,528.7673,5,0.1304,4.7837,11.28,3.289,0.0543,617.8509,5.437,87.4694,0.862,0.0684,0.18
0,-4.6109,0.0427,9.1492,-0.0142,0.0188,136.4156,0.0021,24.6109,9.24,2.2026,0.0103,0.5952,9.0811,31.4433,25.3521,6.1402,0.4667,264.272,12.5376,3.1314,0.0025,2.536,0.6264,0.0061,2.7604,6.8573,-6521.5,66.0222,15.81,4.7505,0.6568,0.0274,0.3033,6.04,6.101,0.0044,-0.8988,535.9636,3.5016,0.2044,4.8076,13.7684,4.6446,0.0581,614.9255,2.911,86.8444,1.3093,0.0623,0.22
0,-2.9791,0,0,-0.0123,0.0168,291.0284,0.0021,22.9791,7,2.2909,0,0.8741,8.3271,31.6736,62.6653,4.6832,0,264.272,12.6241,2.6016,0.002,2.985,0.6107,0.006,0,4.7781,-5597.5,73.3556,15.73,0,0.4671,0.0426,0.2908,13.51,2.398,0.0024,0.3784,531.7464,2.5228,0.1319,5.6926,12.6938,3.3378,0.072,628.2445,5.129,87.0707,0.7081,0.0597,0.26
1,21.7573,0.0829,18.2085,-0.0054,0.011,35.8041,0.002,18.2427,8.24,1.908,0.02,0.8434,9.094,21.8247,171.1628,5.7213,0.4555,242.286,12.5849,2.0066,0.0014,2.828,0.5923,0.0058,0,1.9678,-7150.25,63.1333,15.8,0,0.1958,0.0386,0.1837,8.44,3.093,0.0026,0.1419,535.6864,3.1462,0.0635,4.6713,9.6275,4.5949,0.0814,611.5936,4.839,88.1608,0.7752,0.0445,0.28
0,-2.2191,0,0,-0.0103,0.0331,414.5842,0.0026,22.2191,5.73,2.1619,0,0.7595,8.6544,28.3474,20.3144,3.8687,0,269.424,12.5547,2.1802,0.0022,3.018,0.8104,0.0079,0,11.8757,-5245.75,69.0889,15.79,0,1.038,0.014,0.1878,12.46,3.431,0.0032,-2.789,529.5955,2.4633,0.3079,4.3147,8.6853,3.2648,0.0648,619.0618,2.584,86.33,0.9729,0.1207,0.26
0,0.6191,0.0444,9.4653,-0.008,0.0229,0,0.0025,19.3809,11.18,2.1672,0.0104,0.6893,8.7867,23.1287,71.028,7.5571,0.469,251.03,12.4849,3.4032,0.001,2.452,0.737,0.0072,3.042,8.6391,-5607.25,68.1222,15.79,7.1838,0.8679,0.0163,0.2236,20.77,3.562,0.0036,-0.9461,533.1246,2.4583,0.2329,6.3329,10.3164,3.3864,0.0849,610.9564,2.956,86.5708,1.0582,0.0984,0.3
0,24.3509,0.1739,36.8888,-0.005,0.021,67.3075,0.0054,15.6491,7.97,2.4332,0.0247,0.8376,9.094,23.1757,90,5.3992,0.4714,262.666,12.5088,2.4299,0.0006,2.951,1.7021,0.0165,0,10.2404,-6546.5,64.6444,15.87,0,1.0185,0.0232,0.3656,20.22,2.438,0.009,0.8042,534.8927,2.9835,0.2785,4.8614,15.0254,4.5757,0.1465,613.6809,4.839,88.1608,2.8987,0.0692,0.54
0,-0.5045,0,0,-0.0093,0.0242,0,0.002,20.5045,4.2,2.032,0,0.8336,8.2776,27.6111,28.0702,2.8381,0,264.272,12.6122,1.2579,0.0014,2.926,0.6592,0.0065,0,5.4357,-5438.75,76.8778,15.78,0,0.5356,0.0289,0.3435,8.52,2.948,0.0029,-2.789,529.6464,2.5011,0.1516,4.833,16.9045,3.4571,0.0618,614.6282,3.023,86.8475,0.8859,0.0917,0.22
0,-2.1709,0,0,-0.0111,0.016,368.5092,0.0023,22.1709,6.06,2.2656,0,0.8349,8.6611,27.2628,47.8016,4.197,0,248.242,12.5504,1.8102,0.002,2.735,0.7156,0.007,0,4.4601,-5364,70.5111,15.82,0,0.4191,0.035,2.1967,8.52,3.234,0.0022,-2.647,504.9173,2.8291,0.1242,6.5282,96.9601,3.3904,0.0709,610.5545,4.329,87.0853,0.7061,0.0767,0.36
0,1.5118,0,0,-0.0115,0.0226,799.0395,0.0029,18.4882,7.49,2.1718,0,0.655,8.4597,26.6434,27.0153,5.0366,0,272.544,12.4055,2.2839,0.0012,2.658,0.9274,0.0091,4.5118,4.1264,-5455.75,75.1222,15.72,5.1208,0.4122,0.0308,0.1779,8.87,4.682,0.0047,-0.9934,534.02,5.8358,0.1378,5.8822,8.1919,3.3201,0.0654,632.7446,2.299,86.6684,1.4853,0.0859,0.23
0,-4.7991,0,0,-0.0132,0.0132,150.6535,0.0061,24.7991,4.67,2.1619,0,0.8568,8.8624,31.3398,38.7097,3.1549,0,264.272,12.4124,1.6266,0.0014,2.768,1.8915,0.0183,0,3.9904,-5293.5,71.4444,15.69,0,0.3814,0.022,0.1878,13.08,2.788,0.0069,-1.939,529.5955,4.3859,0.1187,4.916,8.6853,3.2844,0.1198,616.7664,2.673,86.3364,2.1596,0.0523,0.42
0,5.65,0.0522,11.2256,-0.0111,0.0165,186.7257,0.0023,14.35,13.68,2.0377,0.0119,0.7025,8.5135,20.0533,33.3709,9.0309,0.465,0,12.4849,3.8735,0.0015,2.497,0.7133,0.007,0,8.3238,-5278,68.1333,15.85,0,0.8078,0.0096,0.2728,19.98,4.019,0.0032,0.7569,532.3055,2.601,0.2415,4.8061,13.3898,3.3309,0.0849,614.0309,3.194,86.6662,0.9712,0.0695,0.3
0,-0.84,0,0,-0.0067,0.0235,0,0.0069,20.84,11.02,2.1451,0,0.7025,8.828,30.0404,60.0375,7.4516,0,265.54,12.4753,3.544,0.001,2.618,2.19,0.021,6.0649,15.0775,-6346,68.4222,15.9,10.651,1.4777,0.0254,0.2494,13.64,4.434,0.0097,-0.5677,535.7282,5.1493,0.4426,5.5113,11.6249,4.6306,0.1819,634.3027,2.547,87.0137,3.075,0.0929,0.64
0,13.1136,0.0597,12.6112,-0.0087,0.0539,48.3466,0.0071,26.8864,8.32,2.275,0.0151,0.7839,8.8388,37.2145,60.6581,5.8357,0.4737,261.806,12.5473,2.3546,0.0013,2.685,2.2383,0.0214,2.4451,4.1837,-5217.5,66.1667,16.01,4.4327,0.4089,0.0085,0.4414,9.87,3.421,0.0077,-0.615,521.2055,3.6191,0.1208,3.9272,19.4047,3.632,0.1209,629.91,4.07,85.1414,2.4863,0.1782,0.41
0,16.8445,0.0825,17.1682,-0.0107,0.0151,21.4906,0.0062,23.1555,14.53,1.7323,0.0208,0.6764,9.2655,31.7791,57.9439,9.8085,0.4804,264.772,12.4969,3.9848,0.0017,2.531,1.9672,0.0189,5.1482,9.3907,-6198.5,63.9778,15.89,7.8644,0.903,0.0244,0.2079,7.86,4.557,0.0068,-0.9934,531.1618,2.5448,0.2406,4.8776,12.0001,4.6817,0.1458,603.6536,3.923,86.4804,2.132,0.0631,0.48
0,-0.5336,0.0289,6.1523,-0.014,0.0213,0,0.004,20.5336,7.56,2.0193,0.0071,0.6423,8.7015,26.5653,30.0806,5.1598,0.4699,264.272,12.5484,2.5195,0.0014,3.991,1.2467,0.0121,0,12.4825,-5138.75,70.5111,15.75,0,1.1338,0.0264,0.3051,6.12,6.889,0.0078,0.0473,530.6746,3.5016,0.3235,5.5857,15.1082,3.4057,0.0599,613.9027,2.617,86.2732,2.495,0.0652,0.24
0,-2.5382,0,0,-0.013,0.025,310.4585,0.002,22.5382,9.39,2.0831,0,0.4199,9.2189,29.1744,30.8582,6.2289,0,264.272,12.479,3.1574,0.0015,2.832,0.5546,0.0054,0,5.316,-5566,74.3667,15.75,0,0.5158,0.0368,0.4774,14.05,4.635,0.0024,-1.088,528.7918,2.3218,0.1578,6.4367,22.9183,3.3894,0.0592,636.8,3.051,86.6498,0.701,0.0969,0.23
0,-15.5318,0,0,-0.0039,0.0138,64.9634,0.0016,35.5318,5.06,2.5244,0,0.6489,8.8945,42.2686,167.2026,3.3351,0,0,12.3376,1.3677,0.0017,2.684,0.507,0.005,2.3824,4.9035,-5490,63.9889,15.71,2.7263,0.5128,0.026,0.333,9.62,4.518,0.0026,0.1892,538.5064,3.5241,0.1496,4.3289,13.19,3.3279,0.0571,603.3,2.869,88.2894,0.8443,0.0435,0.18
1,2.5827,0.1309,27.8511,-0.0061,0.0404,344.597,0.0049,37.4173,12.19,2.3944,0.0171,0.8434,9.4832,48.12,111.7043,8.3284,0.47,260.308,12.5102,3.3769,0.0009,2.828,1.5684,0.0151,3.2323,3.9329,-5384.25,70.1889,15.8,3.5017,0.3703,0.0386,0.2547,9.2,3.093,0.0056,0.1419,531.7309,4.3672,0.1143,4.4314,10.6375,3.447,0.1539,604.7391,3.102,87.3382,1.6743,0.1519,0.6
0,-9.1,0.0136,2.9501,-0.0088,0.0176,81.4286,0.0024,29.1,9.17,1.9611,0.0043,0.8014,8.9857,36.7408,66.2857,6.1557,0.4615,249.176,12.6106,2.3227,0.0009,2.917,0.7686,0.0075,2.2848,3.037,-5463.75,71.9444,15.75,4.7241,0.2878,0.0368,0.2474,11.59,3.467,0.0028,-2.553,531.4591,2.6284,0.0901,6.0173,12.6151,3.4469,0.0589,630.1173,3.282,86.7646,0.9013,0.0691,0.22
0,-1.3327,0,0,-0.0117,0.0218,941.678,0.0038,21.3327,13.06,1.8347,0,0.7076,8.5615,31.7755,64.9573,8.9143,0,270.492,12.3235,4.0685,0.0019,2.583,1.1524,0.0112,0,6.3134,-5569,73.3667,15.54,0,0.6292,0.0289,0.286,15.17,4.166,0.0061,-0.7569,531.96,5.3565,0.1911,6.1823,15.5905,3.2851,0.0715,624.4391,2.851,87.1811,1.9062,0.0794,0.29
0,5.4209,0.0446,9.5974,-0.0136,0.0222,80.4293,0.0021,14.5791,10.47,1.7199,0.0099,0.6108,8.58,19.4166,24.9541,7.0153,0.4643,245.676,12.5237,3.051,0.0021,2.437,0.6101,0.006,0,4.1015,-5261,67.3,15.71,0,0.4097,0.0307,0.1556,4.74,5.185,0.0043,-0.8515,532.1636,2.4686,0.1267,4.8239,9.0462,3.3198,0.0587,619.0055,3.071,86.4157,1.2677,0.0919,0.21
0,0.6991,0.0152,3.2924,-0.0095,0.0237,0,0.0042,19.3009,9.22,2.6271,0.0045,0.8203,8.6915,23.2216,84.9279,6.0266,0.4611,267.07,12.3686,2.6547,0.0015,2.813,1.3155,0.0127,114.6373,2.8888,-4750.75,66.4,15.82,111.1325,0.2848,0.0288,0.6456,12.72,2.932,0.0058,0,335.5982,3.439,0.091,4.4631,24.5741,3.3618,0.0645,637.4018,2.213,86.8147,1.8087,0.0772,0.36
0,2.9864,0,0,-0.0134,0.0327,440.3351,0.0044,17.0136,5.61,2.085,0,0.6888,8.9036,19.9304,38.0242,3.95,0,270.35,12.4455,1.4522,0.0012,2.654,1.4043,0.0136,0,2.4781,-5211,69.3667,15.79,0,0.2499,0.0226,0.3561,11.85,4.029,0.0054,-0.4258,532.0973,2.486,0.078,7.2434,17.0809,3.4594,0.0856,615.7155,3.069,86.4182,1.6735,0.1201,0.35
0,2.0373,0.0623,13.3691,-0.0058,0.0373,299.4199,0.002,17.9627,7.8,2.0931,0.0087,0.6955,8.6527,22.969,87.7419,5.3147,0.4662,247.536,12.4273,2.2293,0.0011,2.584,0.6342,0.0062,0,5.3148,-5485.25,69.8444,15.85,0,0.5641,0.0248,0.2055,12.36,4.21,0.0035,-0.0946,537.2809,4.5746,0.1691,7.6299,9.8177,3.4194,0.0893,611.0773,2.914,86.9642,1.0451,0.1236,0.33
0,-4.9627,0,0,-0.0117,0.0255,140.447,0.0025,24.9627,8.87,1.866,0,0.8137,9.1526,33.0104,23.0523,5.8746,0,259.672,12.6012,2.2919,0.0013,3.064,0.8079,0.0079,2.4429,7.902,-5238,69.6667,15.75,5.2424,0.7729,0.0461,1.2571,12.77,2.84,0.0028,1.655,514.4364,2.6882,0.2205,5.5559,67.3679,3.3517,0.08,632.5664,2.114,86.1978,0.8082,0.0924,0.43
0,3.1191,0.0229,4.8587,-0.0122,0.0191,148.4407,0.0022,16.8809,6.88,1.6344,0.0059,0.6556,9.6938,24.0994,49.8468,4.7727,0.4709,248.496,12.4722,2.1044,0.0019,2.465,0.7087,0.0069,0,3.4353,-5474.75,67.3556,15.77,0,0.3521,0.012,0.2708,8.87,4.264,0.0021,-0.1419,534.6536,2.6284,0.1015,4.3328,16.5701,3.3674,0.0937,608.2055,3.08,87.0735,0.6308,0.0635,0.37
0,2.7582,0.014,3.0384,-0.0062,0.0206,484.7396,0.002,17.2418,11.47,2.7395,0.0038,0.7697,9.1156,24.6239,80.4829,7.593,0.4618,264.272,12.4824,2.9978,0.0013,2.915,0.6124,0.006,6.1829,4.5292,-6482.75,66.4,15.63,8.5897,0.4723,0.0354,1.138,21.77,4.171,0.0038,0.1419,532.5646,3.1197,0.1286,6.2269,41.5401,4.6714,0.0821,619.9473,2.719,86.8518,1.1861,0.0658,0.28
0,-6.74,0,0,-0.0084,0.0195,156.2315,0.0041,26.74,7.3,1.9313,0,0.7131,9.7137,36.3451,41.543,4.736,0,273.694,12.4839,2.5064,0.0014,3.175,1.272,0.0124,0,5.2894,-5415.25,69.2444,15.61,0,0.526,0.0445,0.3876,12.18,3.362,0.0055,0.1419,532.2427,0,0.1501,4.5814,20.0671,3.3919,0.0665,640.7609,2.585,86.9537,1.6664,0.0677,0.21
0,-2.0555,0.0219,4.7175,-0.0091,0.0176,406.2362,0.0025,22.0555,7.97,2.0373,0.0061,0.7908,9.0776,27.456,41.8733,5.2289,0.4632,251.012,12.4892,2.6767,0.0016,2.72,0.7481,0.0073,0,7.5868,-5640,66.1889,16.01,0,0.7062,0.0102,0.3692,8.04,3.446,0.002,-0.0946,530.0355,4.7816,0.1922,5.7748,18.1228,3.397,0.0884,629.4336,3.758,86.8379,0.6429,0.0714,0.36
0,-5.3055,0,0,-0.0054,0.0173,87.0802,0.0053,25.3055,5.36,1.7483,0,0.7489,8.9336,31.4125,46.62,3.6862,0,0,12.4771,1.5845,0.0011,2.692,1.659,0.0161,3.5591,8.9422,-5432.5,64.1667,15.83,4.5035,0.8935,0.0163,1.2098,7.97,3.777,0.0093,-0.4731,510.9145,3.5408,0.2407,4.4635,69.196,3.3442,0.138,605.5045,2.678,86.8595,2.9892,0.059,0.45
0,23.9945,0.0273,5.7689,-0.0066,0.0397,31.3821,0.0058,16.0055,5.36,2.57,0.0053,0.771,9.2658,23.4847,66.7932,3.61,0.473,259.02,12.4371,1.9468,0.0013,2.66,1.8212,0.0175,0,10.8073,-5301,63.3556,15.74,0,1.0247,0.021,0.2889,9.27,3.276,0.0062,0,534.8827,4.8919,0.2971,5.2102,11.2414,3.2861,0.1392,611.5891,2.051,88.2109,1.9549,0.1404,0.5
0,-0.8173,0,0,-0.0134,0.0204,720.6897,0.002,20.8173,6.81,1.9943,0,0.825,8.942,28.0999,50.7937,4.5853,0,254.896,12.56,2.2071,0.0008,3.054,0.5651,0.0056,0,7.2641,-5469.75,72.0222,15.69,0,0.6415,0.0354,0.2454,13.38,3.517,0.002,-2.317,528.4045,2.4311,0.1875,5.0017,12.3064,3.3447,0.0547,615.0982,3.233,86.8846,0.6099,0.0876,0.2
1,-6.2473,0,0,-0.0086,0.0251,241.2251,0.0021,26.2473,10.86,2.0133,0,0.7069,8.3675,36.5432,36.9942,7.5956,0,248.734,12.5788,3.2762,0.001,2.723,0.6901,0.0068,0,3.0706,-5274.25,73.3,15.77,0,0.3053,0.0116,0.2456,13.19,3.853,0.0027,-0.3311,533.1364,3.814,0.1066,5.0602,12.2013,3.409,0.0656,611.9545,1.582,86.8342,0.8372,0.0746,0.26
0,-1.2336,0.0202,4.3385,-0.0131,0.0173,617.6861,0.0019,21.2336,5.95,2.2544,0.0051,0.8106,8.6068,28.577,36.7816,4.0648,0.4654,250.776,12.5106,1.9937,0.0024,2.857,0.5947,0.0058,1.8254,4.2042,-5662,68.8444,15.82,6.4281,0.4045,0.0514,0.2994,6.28,3.636,0.0027,-0.1419,531.8455,3.0767,0.1253,6.3808,13.283,3.4224,0.06,610.0045,3.673,86.5437,0.8709,0.0645,0.23
0,13.5955,0.0516,10.8828,-0.01,0.026,60.3143,0.0072,26.4045,12.5,2.532,0.0114,0.6518,9.7484,34.0436,57.2146,8.3351,0.4738,261.884,12.6063,3.4807,0.0017,2.521,2.2697,0.0217,2.1242,5.4273,-6470,68.9444,15.88,4.497,0.5055,0.0212,0.4113,7.27,4.317,0.0108,0.8042,534.1755,2.4091,0.1523,5.516,16.2458,4.6256,0.1692,601.11,2.746,87.0605,3.4668,0.0822,0.59
0,6.3364,0,0,-0.0119,0.0592,86.0115,0.006,13.6636,6.88,2.4356,0,0.6518,8.8513,20.4431,22.6415,4.6662,0,268.01,12.5106,2.089,0.0016,2.521,1.8924,0.0182,2.7563,5.1602,-6310.5,70.1778,15.88,4.8581,0.5006,0.0212,0.1854,8.93,4.317,0.0086,0.8042,534.4473,2.9131,0.1462,4.2968,7.612,4.6739,0.1181,610.8955,3.417,87.0205,2.7419,0.2459,0.43
0,-1.5764,0.014,3.0265,-0.0112,0.0158,265.8016,0.003,21.5764,7.85,2.2407,0.0046,0.7681,8.7073,26.3291,28.6674,5.4363,0.4611,259.97,12.4614,2.8227,0.0014,2.753,0.9714,0.0095,0,4.8778,-6492.25,71.5778,15.65,0,0.4748,0.0206,0.2972,8.9,3.496,0.0068,0.0946,534.2818,4.2669,0.1372,6.1252,13.2632,4.6848,0.0697,609.5373,2.475,86.7952,2.1405,0.0512,0.25
0,1.4745,0.0202,4.4028,-0.0144,0.0401,358.0764,0.0051,18.5255,8.04,2.0973,0.0059,0.7025,8.5288,25.9662,71.9723,5.6832,0.4599,265.356,12.5471,2.8348,0.0023,2.497,1.56,0.0151,2.3315,21.6137,-5874.25,68.2,15.85,5.0928,1.769,0.0096,0.2556,13.9,4.019,0.009,0.7569,535.1664,2.565,0.528,5.8143,12.1875,3.3774,0.1207,618.1945,3.182,86.6692,2.8894,0.1277,0.85
1,17.1745,0.0776,16.7703,-0.0066,0.0394,25.8522,0.0078,22.8255,14.03,1.722,0.0176,0.8187,8.5788,31.0321,46.7043,9.4912,0.4625,265.916,12.4322,3.8033,0.0014,2.798,2.3927,0.0228,5.4407,3.1123,-6393.25,67.9,15.83,5.7224,0.2996,0.0295,0.1799,8.16,2.778,0.0089,0,533.1445,2.2107,0.0954,4.4817,10.4454,4.6342,0.1563,606.9991,3.473,86.8039,2.7856,0.1368,0.52
0,-4.6173,0,0,-0.0094,0.0208,156.8025,0.0035,24.6173,7.62,2.1186,0,0.6595,8.886,30.6183,58.5885,5.0841,0,273.094,12.5169,2.3702,0.0017,2.671,1.0395,0.0101,0,3.863,-6330.5,73.5667,15.77,0,0.3957,0.0321,0.2002,6.92,4.775,0.0056,-0.0946,538.1373,4.9562,0.12,4.7989,9.449,4.6683,0.0867,632.8973,2.164,86.2011,1.757,0.082,0.29
0,-0.4409,0,0,-0.0118,0.0175,0,0.0037,20.4409,8.97,2.2656,0,0.5882,8.3663,23.5781,55.0265,6.1962,0,264.272,12.3578,2.4829,0.0018,2.456,1.1499,0.0112,0,4.8849,-5125.75,72.2889,15.7,0,0.4643,0.0239,2.1967,5.62,5.902,0.0048,-3.591,504.9173,4.0439,0.1348,7.3488,96.9601,3.4104,0.0909,610.9945,3.256,87.0807,1.4757,0.0765,0.33
0,-1.1764,0,0,-0.0103,0.0214,698.7635,0.0065,21.1764,4.35,2.2113,0,0.8145,9.1287,27.984,19.4647,2.9801,0,276.976,12.3543,1.4718,0.0026,2.856,2.0675,0.0198,2.4799,12.8023,-6347.75,61.2111,15.76,6.6849,1.1459,0.0167,0.4502,6.2,3.265,0.0089,-2.93,533.4773,3.1176,0.3325,3.6293,20.3592,4.6676,0.3053,608.4873,2.666,86.8827,2.8606,0.0879,2.2
